course_id_num,module_id,category_num,start,children
4,emKyJ0LPv767GtTwYrJVnt2whZywRElr,1,2014-08-06T01:00:00,oaxfA5Ur3trMny6RyvPOHJKJj3KfvGma j0ekpDwpa6NLBtJchxUhhrqeKVmHK3Nl RTjl5emE9eWxOWgzVdnJ0s01WNQD1pXs 
4,bNQEljm96ghNWmx5chBQKq1phJMmrQkt,1,2014-06-11T01:00:00,Ua7Ac4J6a47fT8ds75BEyXYy6KrSTo6B OyR0Lj5r87eJ23GDMreIyLi5Yoxjeo4X 
4,2m7l5xzorPPCUyHRZhFLDLJ93MU8jvfI,2,2014-06-11T01:00:00,bNQEljm96ghNWmx5chBQKq1phJMmrQkt DYZ9kRuIYozM1vxU4pMBIlxaGYAbUUj1 2UI2zKBvuEFhDMJpU542UYAgPssrGwwm JEjSeoVYpBsCzD8XRglhkXg5dP9NYQMi vmozOpP9ZnRGiAQrh5yYKJmT3mo22TRP f2Zk4pvxWjZnHPNs7lL3KP9jWQBfySHb UEvTYRv8N0YjjVK929c30luLw0hHSWpa XwqcCAkwERgbrWoVp83lxfQse2LLc1dH P7PB9KibXxl2vLwJQ8FkaNoDSsBBv7Wl emKyJ0LPv767GtTwYrJVnt2whZywRElr URNpLwGC4fC2DXho5srU18FfF0tf8288 R6fXiTuAAbPJC8cCJUAUipE8HuuWipPK 
4,zGPR0XAvWARjHvxb3CY8qRJqSfZ8BXGA,3,null,
4,duqpwiNp6krvQkbUihAbbHrOSDfBL5Dx,3,null,
4,0HM9XFJU2KguKRorxbdzyJrHmfkRpQ73,13,null,
4,mD3FnL0AWvbGS6IIvs15daWRTa0RJ2Kh,13,null,
4,xBR6LPoLzrWrd4NgkGVpAA0QzcJeNnpj,13,null,
4,MZv392ddlbu97B6Vc3kBJ6tKly03nUF3,13,null,
4,6xcAag3adcgfjj7zgkQiLprD9qJcZOHa,13,null,
4,CUTxjP1XxAPA54spVlXG5h9A0BxPlW8V,13,null,
4,helQOiLOqnNQBWmrB8WlKd3gug6amFUm,13,null,
4,ONlMjwXQCkSMofeadJ0Dej7OZP6Ffyky,13,null,
4,aHdyVYuFoEbJRPhDEiiuNH99FIGACbAS,13,null,
4,y3yPb12VFQJfLUB8rCMDd4BYV8i8o0MG,13,null,
4,xeN7cQ93snqtJzpYaCWWrdiB71oveKxa,13,null,
4,HoltEhkmqXzndUByMsRfxWHH6qmMRWU2,13,null,
4,rD5H01aZaJY89Ok190bcYUQRq9N7ZnPL,13,null,
4,G5IQ2LFfyq2Y071L1VQEPLpw55mpgCJb,13,null,
4,wgTq5WzcVvoGeVUjMq1XLqHwOWyIYnjx,13,null,
4,nyl51s7yTXO2V1tj9Ru9fWM1Kkw0LV42,13,null,
4,EekYB7v8sEBl5XHlMliot9nQKSlL8kzy,5,null,
4,iyDVrXrFOlmpTOAXNk6X6XggdF9PXmrF,6,null,
4,dY1DQFKzCs9XWNtA4l8I0oOveVtrTuTE,6,null,
4,8c30ModiWFTVK2LuGB9kOO3WF5rWCabA,6,null,
4,OOcnSY6usL1VMgr8YVRXnwldNEIPpdcj,6,null,
4,iIO6AAkwrlWQf0M7vNZYwTaxHNKeCukE,6,null,
4,15h4EisnwDPRStZ1BpQFdhJMnPcQE3Im,6,null,
4,FCnDwPIa311mV6K8s4ZoNK1sMNEFV5z4,6,null,
4,Uk5FHgj2utZQGEyqxW7iMNPoMfbfJq5L,6,null,
4,JURu5fV8QUKCHZlweAiV58KiVD7i2exX,6,null,
4,1SlaND64OidpzZsnk43MFjEGZWrC2EHp,6,null,
4,6MkOwZnbsXHZTXiiwK8biZc4o0hgCHtE,6,null,
4,BgGheQK3ScaBmXy3Tz7zYySWZVABNQ8i,6,null,
4,u0uEfu7DwYLAOxlC4JZVDw7VqwvZDIBy,6,null,
4,ujJjCBZloIgScRsdFochjJXgBntr1OAf,6,null,
4,HoYEonsKRROdmeeXmBaBaxK9lo9p8qzE,6,null,
4,kITxQCxN7C0VGJbOEepmiy7EgxsOCiZ6,6,null,
4,IKA849gFZvaacx2oMxrm4J9JuAlT0SPo,6,null,
4,625t67V2aUeDPLBJsNiTHbRqX2OdBLSQ,6,null,
4,6npBthkUFjwsdszrSASVPMga0xCnHM2N,6,null,
4,JwgLmh0pPqEuoNRGYutWrpcQYNueo7NW,6,null,
4,Gqkt45wh0FqZRJ3B4ngH12trtLjFKYRf,6,null,
4,tH9fwvgQxBLsjuO95nTDm5uUMXCf8fzO,6,null,
4,LzGcseZmBWrk09Nj0VmkJ02RMfc1gcFO,6,null,
4,RozmUClGbMIHe53zR3Go27wmvg0IwW53,6,null,
4,J9bBWeCEQMZwW57Q5JKILXMyXFUfrRqT,6,null,
4,az6refCAEEXjUuYLyzI2ozO46hXviVYt,6,null,
4,K2M9eG4qu8utVjmz2KHl9lW9Uzv7R286,6,null,
4,vxSez4DtUUNwp1becoye1EWlDhDqngDG,6,null,
4,H6dy54XTR0poJNcFaellh2Lp46JlU8Yl,6,null,
4,STDsNV4aY4sVxrUwDpaB00XYTTei3R8z,6,null,
4,mZW4y8QQ6XFgIf9jZHmgpyGF5e0mUtng,6,null,
4,krhmP1grO7DduAnKBsfpsKIXeAu4uQl0,7,2014-07-23T01:00:00,hmhHMWPTstZFrbCyjmXxWT9hRvUPO2wk 
4,uygiRuC1JRk4s9qlLJMgWzsjV25aCTz1,7,null,HgNAB41DdHl9UZdiWXLMnjrFKbS7GFt1 LHiV2JBKk6Nl5L9SoX8AwOFRF3QgFPxh I3jmd4JiiUSwvcRF4gzYywPKfA1zr5Rl HuYyzN8BjvYfKBvup7DWjH6Cugl0TE8n 
4,GCmHBhmbgIxeVYpTO3oVCVEKZZhWYt1D,7,2014-07-09T01:00:00,UWcDUZbc5vVz22lr89UVCiRM3Fyzw8Am Sxnv5z0ySJdABn138qyFRrU1tOGWizFE iCnHUYRPzME5v8iNgI6VFunB7pUBdgze Ui932w1gsDPO80F1g1vz2JtDLJM2rsRv 11hc3UwBxuiDHb21jfjlJAB1nPFUGYaw kqHAQYE2YC2y5P81RTRsDY0OPRR0KuPM ColrtfU0Wa1fFjFSDOJ0Svdm4ZWYSpZM 1MAtwpqqkRXrNrQ5tzWE8x0GAvkLuTLQ 
4,ujYOHegLMHoXn9K4LUkm9XEzbEZk0Bd0,7,null,D2R2I3rvLdGlVKXqaL33EmPRqWUZlAtd JaZMcdKPUesxlKgcHlNBYd7rH09eqEHT 5PsUUerC6DaCDQKcBp0ca1jyctyMQMHJ NreWlWrzcrr4hK1UTIUr5vjJ0gVNW2SL 
4,Jt1ZAfs975AeZLgQSizP654vOF9hgh0D,7,null,MpAsP1DspUBMfBDVs5XYwggWpjqabYif FBqRGwsSdwhn7dG9CUEVqRlOF3dp8Pfu GkYykLMpNv8oeCCUEnXJS7tbv5K16iVZ O1ryOb6cbAA188g1FvWQlDO21Z7TpweU 
4,2lc0xOmJ6aM8pvoo26tfIO1t5SQWe5jm,7,2014-07-02T01:00:00,fCqkxKfBwdt4NAUv6KmZEKmGr0cDsVo6 yserJ34mumLkYjTRU1Dnp4Kos7TqPOkp 5TYPfhlS13VvaBKzakD7yFIlxANI7qYt QUk0zhSQkEsU1GCQHAaPxm2wfVbZpCNZ iFy848k1Hw89JHYRUAIqqCUrauYPxDYI 9EV9BPGNicBYm7ryFBMQKuadUZ4IMKmU QuyiucgkGSFnbQW2b9FI4gtPDbGVUMpt 
4,OyR0Lj5r87eJ23GDMreIyLi5Yoxjeo4X,7,2014-06-11T01:00:00,hxrx1UCWv6rKPNiJOsGxwKenptGxhWbN pQZ2XWJuHxx8dYG0dayYbTmxDbPhS0p3 3hRY6vndBtJr6POPVy3izC76ybHwImiR h36klJDkALwP20PALKieaNHTmWWz4jVO etNS8P5m4D8dvgdXbLxWdC110DyyjoXF TBkVkhWI9IhAELWAaDKPq4IVbWookFRw 
4,LsQVUCdA5mo7B6EHqc5gxzuWGP4SKmqe,7,null,XmJs7BTPP4m44olW30U5RizxQNTtNQOa RkdCgRCDjGQdc3fj1xMaSWVpzxcZFtck RQJRQGsUWPfodEvvhXjzjxxOOGGY1Zpu m2n4SOkw5k6icJRQZublJh3x1H4zsF9v JkugeD8zy7TDgFen9OiIcJq2xKgDR2Hx 
4,5OV0sfXj0lPqvijzwfXOrdZJZQRkZGe2,7,null,s1vRnHy5t1xNz97WuIiVAAJfRA5neicj OrMW59mxauaUD6ihvxLtLOkZ84xBZP2w 2kPwZRGzCvnR6xFvHqjN06QaG4q71XD4 
4,LUvjUVHKveKwWdbhev3r7GZg26sW5o46,7,2014-07-02T01:00:00,lEj8pJh38fFRvd6isLeyd5SWUTd92paF 2fFc255D58jVnyWcJs9FFSYHcBDUrNJ0 OkAZoEyU067hYnEPIY5jQwiwzF0bpw8l C5SdYC8rMxnRx6fNMEojPAghHyUJsF5Z gkU8aOaXgJZ2szTo2i9DXdFbeB5zJSdl s9KpqYKzmfC7il2JHtZc0LPgfb0ybcxA 
4,FB8gxlnyvn2CsGVC12l6XbmleboyyNSd,7,2014-06-18T01:00:00,K8nmofaVaMcUGipadTQON4SZF0GFCvyi TwgYMNuG6Hoa32jPdAxMJ0hT9flgkwtn oxMNAs35sNbKupr7hdfji0nIaiAvEx2z EjTsEGQgaeHibtTt7aMUKkYgLR86BMBk hi20aVImBX5udzAiAxJLMWTxB8L88fhD xYJ5eyKQlrrXMvKvnquxuyTcni9aue0t 6cHMEr7YNYBxnl4PcDI38I2VP13cAmyK YB4aPkfIALaTwlLlWe9QwHH4J8l9E6o9 
4,R5Wvuk7wtRB22ozyicFV2sLSK8GhKBFN,7,null,Mz8Kcf1AWIwCPTfdmJ4LBvb2FUolSmWK 
4,8afpFA2BAf3Ze27INqoUhXgI1B6I8DP2,7,null,hUocVVX0f4BY8X4IsiRVuFKcPsowpOQ2 
4,HpeDAJdKHF5gqjZLTQ3tSD0JMRdvUSxy,7,2014-07-30T01:00:00,5lRkAZIzkqEUgQjbBdbtpvLvBLhw0elt CxFLUUGlT0Tv36TJv4SLO3wUrzvxEn92 nSyv9nROhmD4XHDuKoJTIenOXMtSxsl4 
4,qOfN3GAlV7XJ0McuVDdBV2YEfrVewFSY,7,2014-06-25T01:00:00,isGKoDatjGFeGwwY3wpFL85ukuhdPNqu 8I6rvNqSsAbtCvpwgTBAd22E3eKxS9y4 qJ3ikdq6N2AJD93mzAZqOQ8hKKSM9NMG dGfvCjtauiMk717ZX0o68IlJEDvGTXFQ Xgo41Cfj7SsQzeeQ24Xhhk7tgK7Aswsd 5pu06dFYjxusdMuPGPnLmR4z3JhxrZ0x YfflqSByEWenrkgKteeUDIC0LHcmqgmW sGl2qcXIMZL2BIvdYYaVbZu07vAjeK05 
4,NqGksK4Yqnbr8qjNHYadxlugWN6SeLch,7,null,3HJ07rQfabFOzW7g8YwCXPCnUonoSqHv Pbzsrc0VBZvEBTzlovakEIsiPRWqITIc J0YFiCEWeqq58Zna7wimf787KMtY929E 0qRDGYqlhLcP0Jd0ChHI0AJ30U6DrK52 6t2SQwPG7cL8JkZ0B7M6F51YnFz8noP1 
4,XjNRcrX4eVfCzB21narJll0qGD3yLjD9,7,2014-07-09T01:00:00,VJq497vfglFg2i6SfWDl0mIP0AJRQv01 jUCSPt6aRgCeBDqMVUsMW5CyHKK33eHq iluISZNWVOdBBaNVwG7kzg5EUTAhZUSU aIiTkM08Cn4azRytJOnDLjgolc8wv9R2 WuuhMq8SbfFyXZVJ02vvSb9qshI87wK0 
4,RTjl5emE9eWxOWgzVdnJ0s01WNQD1pXs,7,null,rZ8U10EpQc1q3zSwixLOTZaGdZsHkBQ5 KMPqjZ4Jk44Jc5DjqzhWMSC8a9q7vyiq poNbj7pbS88aPFT1NBqNni6jMN6BfwHG cqqugCUEZpWcl0lgvdq8lspTUSG4cPGr SEbHov27bSF4ezeWrwMGUGYm8AxHzYqM 
4,Ua7Ac4J6a47fT8ds75BEyXYy6KrSTo6B,7,2014-06-11T01:00:00,5Q4Sz0Tb7B5jJ76kjCFHMS8Z19wRP4se WGxX7QW6EThwbhgajelFwmcVIHx5xANI 2ZHVRTIo7eAdNej5OKT8V62hKDAWU8CJ oWcz1oXxMthdX59SYc4ltICkVbOfLeOC 
4,ZBKmGWrxzJ2lW2kXwZ7IG8qo5zp9YxKk,7,null,FJffAUyVkuhW1jMZX0A9AUrZJkFYIA77 2MPodQg4Z6G3Z9O0YfwJEt0Qwkf6ASCP 
4,xFU8bFeiYp2hJ3YZNhnMXW5pj8EW8HE1,7,null,8czqtgFFHhyV0bNprOJjTk7nROG74lQ9 vRiRBHkOAZq6uOJFWNuu1zrkrpijP8oM p3E4Yrls7DraPpDaavKW4j4Zgq0FAOdm M4XXC3S8i8IeUmYKPKTbXDjILkuvdFBT SZ7AlEb3Pg1Z8A4enjIrydKRRkPo6iED 
4,j0ekpDwpa6NLBtJchxUhhrqeKVmHK3Nl,7,null,SO0Lh6MeCf41idPyPc605uKiME1P7olg B8fjOdPwpvpMARZPVIlasRMEdhWmRsqJ AYE6V8znKlhQ07sDl3ib4Sk5noFv1rEG WSLTcwPwPsrqR3mPPWBVYGDh4x0LH3Za dVpqRtW9oJOOztRqR51BoQ4HaWZbek7e 9nEn6KOsa35L1VBUSsbJhGUo5NGMl5Cv 
4,WTp6YtpZQpdxoE3vC55a9zUY1IhSr4q1,7,2014-07-09T01:00:00,lzO8sPxLThygudFmUqBffkvOpoyjGCKO odsJi2mGi6wwRCAmtDewl8gBUnTp1uA7 uhrXtoWXHQw7cUjX5Mr21vJKV4Gg2lzX lvHbg429XnTny4ArPtRSZ7DodKIRzePJ ZJPU0lqmMa2XfHqIFqv1J0MPWUOEGSl9 RP8yT2KAvViZiHeCzF5rNOUhrzGwavcy 
4,sHDWOhW9bZoVcFkxaMD8oelNaUA0cLYU,7,null,aMTOxJs6lZE8IvkF4cS1CFSctgRoGOaj iMKnNw521VcnQBqzgitdZraGR1SPNyn4 6jfMhPD1RQikmiztuDCx1lKfZ8Vr8Dn6 6dGuTEjzsyJknQlJPO1jRqBOcOHJP0E2 61fC5GgfneEcfJKzwvJsHwDtW3oiT0sV 
4,oaxfA5Ur3trMny6RyvPOHJKJj3KfvGma,7,null,LLmpRdfP0aIcW9CtlkWr7lJ9t6qXl1Jj R0ovMj2Kcds8KLduElPVASxfvtD898g0 n3U5mnExoZYCcaX0MO2eJJQLug4RHLVA 
4,rLmccFVyU2LU8BozAjPCDL5K0bCmWS67,7,null,L1hMnk6wITL7cRt0ExajBwj4dmjMzId8 eZ57gZBxPYaXSXZOl9V8VciqWlAwzIXK 
4,gtoT1GeAV3gW85GmGBeYxcqKDeB2QIdy,7,null,MwUozMxZTmWgqzL47TGBn4EWuzBByPy2 pOmq51sY5kDtC4tvnkf4xZVcZuayoAZk 0p9o3Tz28VdGJk8uQ6j88fjDnYp6F8Rs S5B1Xu58QK5X6eYKjbo6MUScmqD6ugTw 46J0Rput4UCQfUkmZDNZHL1pmtO3XKpk 
4,bIwZ98WYUdDlu9FVbenzDooAnWMDjnLd,7,null,8SeGX8tyKfPbRx2w6jcJu10wpKsHgJ8g JVMnytWeojFV13K3FsFY1PLMpbEqzXLx MNfBpNGnkkYmKRwZGqcyJ73YDRGXkupF 7wAESkXTl9ZldJSDAKALElrbWdv8Tnpt 
4,on1iIhRKiHs7a8E7Jidm6AYdtIndWJMu,7,null,e41bdEfFcTp2i7TzKT4q0jtxSpx08O0A idpWSf6mMRzhP4CxG7eq7QMqm8o8Phbg v2pVSEb25LttAMOOu8VWe5ANWOKTUI1V 8PzFRLcXO60Si1MAsGMZkGwRz3lA7iwF zfMCxfUuf9o7X6Qto1ECGuh9ScpPmEwh u1VKKIRyJ8Al5GYthluIxjR7j1VgmhgO 
4,Ysao4A9zI2lNY1yFQbuYOHvFIgxz1IWk,8,null,
4,1E9Fx29n8EstlXOaTofZaEHpC0auWgUQ,8,null,
4,xYJ5eyKQlrrXMvKvnquxuyTcni9aue0t,9,null,6hRqRMt19otQqw9QlHeArH0jTBtgicz7 
4,dGfvCjtauiMk717ZX0o68IlJEDvGTXFQ,9,null,YuZUmwcK2DAmjn8PjPOVNQWL5k99lAoS 
4,RkdCgRCDjGQdc3fj1xMaSWVpzxcZFtck,9,null,IEvEmllQ4gAJ5us49EMA0PcDrW1U6YaJ 
4,oxMNAs35sNbKupr7hdfji0nIaiAvEx2z,9,null,TZq6nnr0n3ucEgcoswu0Km8hNu1e4af8 
4,OkAZoEyU067hYnEPIY5jQwiwzF0bpw8l,9,null,bpzqWBIQcLTOEVaSKDv8Xs4jnIltu99k 
4,S5B1Xu58QK5X6eYKjbo6MUScmqD6ugTw,9,null,kt5oxf3mykMhVKnYcDUTW4Xhw4aC6qrG 
4,pOmq51sY5kDtC4tvnkf4xZVcZuayoAZk,9,null,7vCc0ghboKYK6wxma5pSff0RUxemr9iJ 
4,HgNAB41DdHl9UZdiWXLMnjrFKbS7GFt1,9,null,S4Ghuuk8oeGGCY0MIv3lDS3qsHtvhsIW 
4,3hRY6vndBtJr6POPVy3izC76ybHwImiR,9,null,TwiMSDbPvTWQQ9DBgwQy1KJsFaIgM5lp 
4,8SeGX8tyKfPbRx2w6jcJu10wpKsHgJ8g,9,null,BtUATWUvwYsxt4WEPYojCXiA2M44Onp8 
4,GkYykLMpNv8oeCCUEnXJS7tbv5K16iVZ,9,null,OhYpZ3GRRUnerTNUYN1044tzYg1FXWlH 
4,SZ7AlEb3Pg1Z8A4enjIrydKRRkPo6iED,9,null,dT5egJv2GMAon4xDsnSfqtnHWnWeWOry 
4,5TYPfhlS13VvaBKzakD7yFIlxANI7qYt,9,null,lYMQdv5qgHkRrSPTiiBbVO1JaVFXamTn 
4,61fC5GgfneEcfJKzwvJsHwDtW3oiT0sV,9,null,0HM9XFJU2KguKRorxbdzyJrHmfkRpQ73 
4,JaZMcdKPUesxlKgcHlNBYd7rH09eqEHT,9,null,44McNtsKU7dz1phHmVc6WaIYdNzDDHU8 
4,eZ57gZBxPYaXSXZOl9V8VciqWlAwzIXK,9,null,MZv392ddlbu97B6Vc3kBJ6tKly03nUF3 
4,iluISZNWVOdBBaNVwG7kzg5EUTAhZUSU,9,null,0H8sHBAkcpNRaPDNR1ITz2BNcNdF7Upa 
4,aMTOxJs6lZE8IvkF4cS1CFSctgRoGOaj,9,null,yklR4vTZP0m9UC5Dtuo5couMWVKzeNO0 
4,iCnHUYRPzME5v8iNgI6VFunB7pUBdgze,9,null,2OLYEDKSVoSFsVUUC5V7bn0Ct3x0LXvP 
4,9EV9BPGNicBYm7ryFBMQKuadUZ4IMKmU,9,null,vW8yZiCXdRJIr4GzAHiyNOUryFKnQXia 
4,UWcDUZbc5vVz22lr89UVCiRM3Fyzw8Am,9,null,ZgjN93Y3gXMBdfiVkhOYu428hXngLL1p 
4,M4XXC3S8i8IeUmYKPKTbXDjILkuvdFBT,9,null,ukoNIyKZVDViIL0MY9TGuZrHlqA6mjTQ 
4,aIiTkM08Cn4azRytJOnDLjgolc8wv9R2,9,null,8c30ModiWFTVK2LuGB9kOO3WF5rWCabA 
4,ZJPU0lqmMa2XfHqIFqv1J0MPWUOEGSl9,9,null,Gqkt45wh0FqZRJ3B4ngH12trtLjFKYRf 
4,LHiV2JBKk6Nl5L9SoX8AwOFRF3QgFPxh,9,null,E9zuWILe7CDUCkxvV8qxQL4tA9cb8vMy 
4,I3jmd4JiiUSwvcRF4gzYywPKfA1zr5Rl,9,null,TYshN6FZUI2GSEsgvYjBGhniaHUq5afg 
4,L1hMnk6wITL7cRt0ExajBwj4dmjMzId8,9,null,gOiMxMrJu1xFMBpqfBwegeg9kU6ouDGo 
4,lvHbg429XnTny4ArPtRSZ7DodKIRzePJ,9,null,aX18pyVEmLtgcyb1DTGziuK8uTIZRlVJ 
4,p3E4Yrls7DraPpDaavKW4j4Zgq0FAOdm,9,null,JH1sqrhKIrs9BkpeO3bKKMFrVQH1usk2 
4,1MAtwpqqkRXrNrQ5tzWE8x0GAvkLuTLQ,9,null,mD3FnL0AWvbGS6IIvs15daWRTa0RJ2Kh 
4,n3U5mnExoZYCcaX0MO2eJJQLug4RHLVA,9,null,YwNCG1vouGLZ14E6fZwarg1vvQmtJkkm 
4,6t2SQwPG7cL8JkZ0B7M6F51YnFz8noP1,9,null,CUTxjP1XxAPA54spVlXG5h9A0BxPlW8V 
4,JkugeD8zy7TDgFen9OiIcJq2xKgDR2Hx,9,null,y3yPb12VFQJfLUB8rCMDd4BYV8i8o0MG 
4,etNS8P5m4D8dvgdXbLxWdC110DyyjoXF,9,null,1SlaND64OidpzZsnk43MFjEGZWrC2EHp ujJjCBZloIgScRsdFochjJXgBntr1OAf 
4,TwgYMNuG6Hoa32jPdAxMJ0hT9flgkwtn,9,null,nUlz64gIp7vvAoGlZHwyPIqPOYBule2W 
4,jUCSPt6aRgCeBDqMVUsMW5CyHKK33eHq,9,null,OIZ1Yvuvv7gvR6wJbfnWuV9mUa4T3WN7 
4,5PsUUerC6DaCDQKcBp0ca1jyctyMQMHJ,9,null,1WEnPdggsu5QN54zyT9eNXGOFJkg0MFK 
4,v2pVSEb25LttAMOOu8VWe5ANWOKTUI1V,9,null,05treCiAxHPEkh6vY0T7gxA52BSvXBlA 
4,8I6rvNqSsAbtCvpwgTBAd22E3eKxS9y4,9,null,wygLuwyTm70JFQKmyOWpKelXN1jXuNv5 
4,iFy848k1Hw89JHYRUAIqqCUrauYPxDYI,9,null,P6fFYT8rsoesA9Q4wFbPCV070U0iNkRW 
4,u1VKKIRyJ8Al5GYthluIxjR7j1VgmhgO,9,null,
4,B8fjOdPwpvpMARZPVIlasRMEdhWmRsqJ,9,null,vv2MxwByezwvgxHgiR238BkPcgBHJ7mO 
4,YB4aPkfIALaTwlLlWe9QwHH4J8l9E6o9,9,null,G5IQ2LFfyq2Y071L1VQEPLpw55mpgCJb 
4,hxrx1UCWv6rKPNiJOsGxwKenptGxhWbN,9,null,T6GlPZtvGZrHg0coYcyXScEqxzGfdU6B 
4,O1ryOb6cbAA188g1FvWQlDO21Z7TpweU,9,null,6xcAag3adcgfjj7zgkQiLprD9qJcZOHa 
4,YfflqSByEWenrkgKteeUDIC0LHcmqgmW,9,null,J9bBWeCEQMZwW57Q5JKILXMyXFUfrRqT vxSez4DtUUNwp1becoye1EWlDhDqngDG LzGcseZmBWrk09Nj0VmkJ02RMfc1gcFO JURu5fV8QUKCHZlweAiV58KiVD7i2exX iIO6AAkwrlWQf0M7vNZYwTaxHNKeCukE 
4,K8nmofaVaMcUGipadTQON4SZF0GFCvyi,9,null,njY9deKfIXeUKoBer4bTG1XWkMzhHNtM 
4,pQZ2XWJuHxx8dYG0dayYbTmxDbPhS0p3,9,null,4BzptpxwO5XF1Y844AeAunIhukFHsSK8 
4,HuYyzN8BjvYfKBvup7DWjH6Cugl0TE8n,9,null,aHdyVYuFoEbJRPhDEiiuNH99FIGACbAS 
4,2MPodQg4Z6G3Z9O0YfwJEt0Qwkf6ASCP,9,null,3YFDwnASrcgcQ5vkT40d29INwIHEDPaT 
4,3HJ07rQfabFOzW7g8YwCXPCnUonoSqHv,9,null,CFM6yJrfFDR4mCLHHCsfAk38V41bdf3n 
4,MpAsP1DspUBMfBDVs5XYwggWpjqabYif,9,null,oeo4QomxLl3tlSI03EPgh9YK72dR0U4f 
4,5Q4Sz0Tb7B5jJ76kjCFHMS8Z19wRP4se,9,null,61MJdxY6VL5SxRIXOCe4maiCn3wuLiYu 
4,D2R2I3rvLdGlVKXqaL33EmPRqWUZlAtd,9,null,1NBCzTMFDZhk9V01zsG4cqEGxYLVz3Vf 
4,m2n4SOkw5k6icJRQZublJh3x1H4zsF9v,9,null,AdIJSpuPxMCYLeRbs3MazTBwBA2ZdQ5e 
4,lEj8pJh38fFRvd6isLeyd5SWUTd92paF,9,null,xwdjIA7psnBKhHd9T2W6Zux3Du9ljL9L 
4,gkU8aOaXgJZ2szTo2i9DXdFbeB5zJSdl,9,null,5I5g1jZaaENcd454jFhzE07sH0vJHlac 
4,rZ8U10EpQc1q3zSwixLOTZaGdZsHkBQ5,9,null,zh7O43KlJqgwU229H76vGvonH2kh5fhl 
4,6cHMEr7YNYBxnl4PcDI38I2VP13cAmyK,9,null,15h4EisnwDPRStZ1BpQFdhJMnPcQE3Im STDsNV4aY4sVxrUwDpaB00XYTTei3R8z tH9fwvgQxBLsjuO95nTDm5uUMXCf8fzO az6refCAEEXjUuYLyzI2ozO46hXviVYt RozmUClGbMIHe53zR3Go27wmvg0IwW53 
4,idpWSf6mMRzhP4CxG7eq7QMqm8o8Phbg,9,null,pRZqODVQAbgThxVHrVHRetmhWdaP20tK 
4,h36klJDkALwP20PALKieaNHTmWWz4jVO,9,null,82Ngf3tsNF9Z7VVVsa9cd5j2cIkaL2Cg 
4,Xgo41Cfj7SsQzeeQ24Xhhk7tgK7Aswsd,9,null,0PZoI3BzRjRRvUfDYmvZR922cgfHKrGu 
4,Ui932w1gsDPO80F1g1vz2JtDLJM2rsRv,9,null,EbtqdT7opcGSh8sUHcFXj6woQC0LimGC 
4,8czqtgFFHhyV0bNprOJjTk7nROG74lQ9,9,null,DaGJynocpjIR9BB0aSBZXHlcIf2pGZQq 
4,dVpqRtW9oJOOztRqR51BoQ4HaWZbek7e,9,null,XswyhKhg6Ryk7KnBgsnLNvlxgi1oVGnO 
4,Pbzsrc0VBZvEBTzlovakEIsiPRWqITIc,9,null,yOOpdQb7B0rYOmjkEC0B6727TNDoGYxn 
4,AYE6V8znKlhQ07sDl3ib4Sk5noFv1rEG,9,null,U02NgQB0aW89TsHKmhnS3VyBuKxMCUFh 
4,8PzFRLcXO60Si1MAsGMZkGwRz3lA7iwF,9,null,vZoWuyVae28m5TGlt2AshGpzr5JkeT1f 
4,hUocVVX0f4BY8X4IsiRVuFKcPsowpOQ2,9,null,EekYB7v8sEBl5XHlMliot9nQKSlL8kzy 
4,R0ovMj2Kcds8KLduElPVASxfvtD898g0,9,null,mEMzUIrzsvgcNKScLIZiEL0QUZ1PLZtR 
4,SEbHov27bSF4ezeWrwMGUGYm8AxHzYqM,9,null,xeN7cQ93snqtJzpYaCWWrdiB71oveKxa 
4,JVMnytWeojFV13K3FsFY1PLMpbEqzXLx,9,null,Ech3CWxZw8JkhgOtR0hQTiOFAYTexJYo 
4,MNfBpNGnkkYmKRwZGqcyJ73YDRGXkupF,9,null,K7FhaEpoEykevnJRItUY55ls0qH0ZJIx 
4,MwUozMxZTmWgqzL47TGBn4EWuzBByPy2,9,null,rm5y5jgGOPiYr1fTSExzAFXRaQKHGtaA 
4,odsJi2mGi6wwRCAmtDewl8gBUnTp1uA7,9,null,oD8QnGl20UkkLSPEnvX3690gsUJjY0mI 
4,11hc3UwBxuiDHb21jfjlJAB1nPFUGYaw,9,null,zuyQYm8g0I2qOqTcQGXysNVrRKNMLxG3 
4,KMPqjZ4Jk44Jc5DjqzhWMSC8a9q7vyiq,9,null,xnoOCSpxnjHbiqLiL6ffAO4UGcraQYVQ 
4,5pu06dFYjxusdMuPGPnLmR4z3JhxrZ0x,9,null,nXjy7siqcfeQ3FSTsbKNIWqeSkbhJYbg 
4,SO0Lh6MeCf41idPyPc605uKiME1P7olg,9,null,rJZRp1CNUPm85aDHMGM2vNFg6yDiL55c 
4,QuyiucgkGSFnbQW2b9FI4gtPDbGVUMpt,9,null,6npBthkUFjwsdszrSASVPMga0xCnHM2N 6MkOwZnbsXHZTXiiwK8biZc4o0hgCHtE 
4,6dGuTEjzsyJknQlJPO1jRqBOcOHJP0E2,9,null,YPQlhco7AMJHptTbmYlXWMzq2MVH5aab 
4,46J0Rput4UCQfUkmZDNZHL1pmtO3XKpk,9,null,EGv2pGeIMWc0b7Qc3oj6ZMk4OSjZiueU 
